,filename,num_cands,parties,kmeans_sil,kmeans_strong,kmeans_weak,s_slates,s_slates_p,s_portion,s_dist,s_sil,w_slates,w_slates_p,w_portion,w_dist,w_sil
11,scot-elex/7_cands\aberdeen_2012_ward13.csv,7,"{1: 'Ind', 2: 'Lab', 3: 'LD', 4: 'Ind', 5: 'Con', 6: 'SNP', 7: 'Lab'}",0.40346906626781176,0.29832964873495454,0.45222304102186195,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Ind', 'Lab', 'LD', 'Ind', 'Con', 'Lab')}",0.3537214443625645,0.19538606403013173,0.32154420912848825,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('Ind', 'Lab', 'LD', 'Ind', 'SNP', 'Lab')}",0.8774256939326947,0.035085564562351616,0.2752969675679868
12,scot-elex/7_cands\aberdeen_2012_ward4.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'LD', 4: 'Lab', 5: 'SNP', 6: 'Con', 7: 'NF'}",0.5835168615747557,0.08905356214248569,0.4983099323972959,"{0: (2, 5), 1: (1, 3, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'LD', 'Lab', 'Con', 'NF')}",0.41445657826313054,0.18429537181487268,0.5315131990648456,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('NF',), 1: ('Lab', 'SNP', 'LD', 'Lab', 'SNP', 'Con')}",0.921736869474779,0.023964291905009535,0.263719504246358
13,scot-elex/7_cands\aberdeen_2012_ward7.csv,7,"{1: 'SNP', 2: 'Con', 3: 'Lab', 4: 'Gr', 5: 'Ind', 6: 'LD', 7: 'SNP'}",0.37308226057822896,0.0630361320509488,0.3721081362100338,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Con', 'Lab', 'Gr', 'Ind', 'LD', 'SNP')}",0.32804782947751493,0.19478381422753657,0.3694072088094863,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Lab', 'Gr', 'Ind', 'LD', 'SNP')}",0.843254484013517,0.041287583398319096,0.2943640283321136
14,scot-elex/7_cands\aberdeen_2012_ward9.csv,7,"{1: 'Ind', 2: 'Ind', 3: 'Lab', 4: 'LD', 5: 'SNP', 6: 'Con', 7: 'Ind'}",0.26782474830267206,0.05997168284789644,0.3169498381877023,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Ind',), 1: ('Ind', 'Lab', 'LD', 'SNP', 'Con', 'Ind')}",0.3098705501618123,0.19928195792880246,0.26348986834541754,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Lab', 'LD', 'Con', 'Ind')}",0.8201860841423948,0.048611111111111084,0.25250573579383434
15,scot-elex/7_cands\aberdeen_2017_ward1.csv,7,"{1: 'Lab', 2: 'Ind', 3: 'Lab', 4: 'SNP', 5: 'Con', 6: 'LD', 7: 'SNP'}",0.46604323488473726,0.018008474576271187,0.21436138014527845,"{0: (4, 7), 1: (1, 2, 3, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Ind', 'Lab', 'Con', 'LD')}",0.3657687651331719,0.1838907384987894,0.46249985962032036,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('Lab', 'Ind', 'Lab', 'SNP', 'LD', 'SNP')}",0.847911622276029,0.043684422921711076,0.36869151465973454
16,scot-elex/7_cands\aberdeen_2017_ward3.csv,7,"{1: 'SNP', 2: 'UKIP', 3: 'LD', 4: 'SNP', 5: 'Lab', 6: 'Gr', 7: 'Con'}",0.4509229316815949,0.2693833035891334,0.45211183819155265,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('LD',), 1: ('SNP', 'UKIP', 'SNP', 'Lab', 'Gr', 'Con')}",0.3638707118778505,0.19320510278273512,0.320330475107273,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('UKIP',), 1: ('SNP', 'LD', 'SNP', 'Lab', 'Gr', 'Con')}",0.8689272258576244,0.03886575451120366,0.21560359096086262
17,scot-elex/7_cands\aberdeen_2022_ward10.csv,7,"{1: 'SNP', 2: 'Con', 3: 'LD', 4: 'Con', 5: 'Lab', 6: 'Gr', 7: 'Ind'}",0.38315037562827653,0.048410031023784904,0.2560108583247156,"{0: (2, 4), 1: (1, 3, 5, 6, 7)}","{0: ('Con', 'Con'), 1: ('SNP', 'LD', 'Lab', 'Gr', 'Ind')}",0.2578852119958635,0.20879653567735312,0.37824199872425507,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Con', 'LD', 'Con', 'Lab', 'Gr', 'Ind')}",0.8380299896587383,0.04425198207514649,0.3483953181761357
18,scot-elex/7_cands\aberdeen_2022_ward3.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'LD', 4: 'Gr', 5: 'SNP', 6: 'SFP', 7: 'Con'}",0.4439927084195889,0.24821127946127947,0.31397306397306396,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('LD',), 1: ('Lab', 'SNP', 'Gr', 'SNP', 'SFP', 'Con')}",0.37836700336700335,0.1818707912457913,0.3317059084257332,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('Lab', 'SNP', 'LD', 'Gr', 'SNP', 'SFP')}",0.811026936026936,0.04478815937149269,0.3009625314085511
19,scot-elex/7_cands\aberdeen_2022_ward5.csv,7,"{1: 'SNP', 2: 'SNP', 3: 'Con', 4: 'Gr', 5: 'SFP', 6: 'LD', 7: 'Lab'}",0.4911249061969591,0.03298025999037073,0.251564756860857,"{0: (1, 2), 1: (3, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Con', 'Gr', 'SFP', 'LD', 'Lab')}",0.39792970630717384,0.1792368801155514,0.48425784163399466,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'SNP', 'Gr', 'SFP', 'LD', 'Lab')}",0.8553201733269138,0.0389985556090515,0.3562852563124944
20,scot-elex/7_cands\aberdeen_2022_ward8.csv,7,"{1: 'LD', 2: 'Ind', 3: 'SNP', 4: 'SNP', 5: 'Gr', 6: 'Lab', 7: 'Con'}",0.45095030196863833,0.041143857601400644,0.26962357747300847,"{0: (3, 4), 1: (1, 2, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('LD', 'Ind', 'Gr', 'Lab', 'Con')}",0.3691275167785235,0.18047855266997362,0.44252185269995264,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('LD', 'Ind', 'SNP', 'SNP', 'Gr', 'Lab')}",0.8634374088123723,0.03628051745939112,0.33104464252457577
21,scot-elex/7_cands\aberdeen_2022_ward9.csv,7,"{1: 'Ind', 2: 'Lab', 3: 'Con', 4: 'LD', 5: 'SNP', 6: 'Con', 7: 'Gr'}",0.40640061599432825,0.026648271855939588,0.3265320941039791,"{0: (3, 6), 1: (1, 2, 4, 5, 7)}","{0: ('Con', 'Con'), 1: ('Ind', 'Lab', 'LD', 'SNP', 'Gr')}",0.28928260238164394,0.1995498112111534,0.40314977370859284,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Lab', 'Con', 'LD', 'Con', 'Gr')}",0.8399651466744118,0.0417755833091296,0.32350753581909614
22,scot-elex/7_cands\angus_2012_ward3.csv,7,"{1: 'Ind', 2: 'Ind', 3: 'SNP', 4: 'Ind', 5: 'SNP', 6: 'Con', 7: 'LD'}",0.4544000966472785,0.06256909131107671,0.37839929250497456,"{0: (3, 5), 1: (1, 2, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Ind', 'Ind', 'Ind', 'Con', 'LD')}",0.3734247181074508,0.17283882378952042,0.4531815656935581,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('Con',), 1: ('Ind', 'Ind', 'SNP', 'Ind', 'SNP', 'LD')}",0.8206942294936989,0.05446237747807504,0.27046462957364953
23,scot-elex/7_cands\angus_2012_ward5.csv,7,"{1: 'LD', 2: 'Ind', 3: 'Ind', 4: 'Con', 5: 'SNP', 6: 'SNP', 7: 'Lab'}",0.4699595777415259,0.20033860045146726,0.4849887133182844,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Ind',), 1: ('LD', 'Ind', 'Con', 'SNP', 'SNP', 'Lab')}",0.3977426636568849,0.17545146726862312,0.3821873410278949,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Ind', 'Ind', 'SNP', 'SNP', 'Lab')}",0.8683972911963883,0.039616252821670445,0.26844954135997695
24,scot-elex/7_cands\angus_2017_ward2.csv,7,"{1: 'LD', 2: 'SNP', 3: 'Ind', 4: 'Con', 5: 'Ind', 6: 'Lab', 7: 'SNP'}",0.4232804420901359,0.24780337212063644,0.05010686297791499,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'SNP', 'Ind', 'Ind', 'Lab', 'SNP')}",0.3476608881500831,0.19013694292725403,0.3330946747431308,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('LD', 'Ind', 'Con', 'Ind', 'Lab', 'SNP')}",0.8176205176917597,0.043813820945143654,0.4026379384366979
25,scot-elex/7_cands\angus_2017_ward5.csv,7,"{1: 'Ind', 2: 'Ind', 3: 'Ind', 4: 'SNP', 5: 'Lab', 6: 'LD', 7: 'Con'}",0.3243362194517136,0.01852216748768473,0.01852216748768473,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Ind', 'Lab', 'LD', 'Con')}",0.3174384236453202,0.19356321839080434,0.3231968795741323,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Ind', 'Lab', 'LD', 'Con')}",0.8744827586206897,0.03694581280788174,0.3231968795741323
26,scot-elex/7_cands\angus_2017_ward8.csv,7,"{1: 'SNP', 2: 'Lab', 3: 'Ind', 4: 'LD', 5: 'Ind', 6: 'SNP', 7: 'Con'}",0.4594519642042029,0.01968344155844156,0.04971590909090909,"{0: (1, 6), 1: (2, 3, 4, 5, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Ind', 'LD', 'Ind', 'Con')}",0.32974837662337664,0.18598823051948063,0.4550408249738491,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Lab', 'Ind', 'LD', 'Ind', 'SNP', 'Con')}",0.7806412337662337,0.04978354978354979,0.4395043280550211
27,scot-elex/7_cands\angus_2022_ward1.csv,7,"{1: 'SNP', 2: 'Lab', 3: 'SNP', 4: 'LD', 5: 'Con', 6: 'Con', 7: 'Gr'}",0.5786789246191018,0.05714285714285714,0.05714285714285714,"{0: (5, 6), 1: (1, 2, 3, 4, 7)}","{0: ('Con', 'Con'), 1: ('SNP', 'Lab', 'SNP', 'LD', 'Gr')}",0.41616832779623475,0.15623477297895913,0.5651360579656729,"{0: (5, 6), 1: (1, 2, 3, 4, 7)}","{0: ('Con', 'Con'), 1: ('SNP', 'Lab', 'SNP', 'LD', 'Gr')}",0.8702104097452935,0.04008868146741901,0.5651360579656729
28,scot-elex/7_cands\angus_2022_ward5.csv,7,"{1: 'Ind', 2: 'Ind', 3: 'Con', 4: 'LD', 5: 'Gr', 6: 'SNP', 7: 'API'}",0.4112447564589112,0.06545084243658582,0.06545084243658582,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Con', 'LD', 'Gr', 'API')}",0.3773375300870209,0.17899463062395854,0.3960420974115114,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Con', 'LD', 'Gr', 'API')}",0.845213849287169,0.04159723507992347,0.3960420974115114
29,scot-elex/7_cands\argyll_bute_2012_ward1.csv,7,"{1: 'SNP', 2: 'LD', 3: 'Ind', 4: 'Ind', 5: 'Con', 6: 'Ind', 7: 'SNP'}",0.3566494652880832,0.17753036437246963,0.17753036437246963,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('SNP', 'LD', 'Ind', 'Ind', 'Ind', 'SNP')}",0.4680161943319838,0.1457152496626181,0.33818643015580685,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('SNP', 'LD', 'Ind', 'Ind', 'Ind', 'SNP')}",0.7481781376518218,0.060661268556005336,0.33818643015580685
30,scot-elex/7_cands\argyll_bute_2012_ward2.csv,7,"{1: 'Lab', 2: 'LD', 3: 'SNP', 4: 'Ind', 5: 'Ind', 6: 'Con', 7: 'Gr'}",0.27905746597365033,0.3630952380952381,0.4272273425499232,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Lab', 'LD', 'Ind', 'Ind', 'Con', 'Gr')}",0.24078341013824886,0.21940604198668734,0.25457468699019,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Ind',), 1: ('Lab', 'LD', 'SNP', 'Ind', 'Con', 'Gr')}",0.8513824884792627,0.045058883768561195,0.1831564974170856
31,scot-elex/7_cands\argyll_bute_2012_ward9.csv,7,"{1: 'Con', 2: 'Ind', 3: 'Lab', 4: 'Ind', 5: 'Ind', 6: 'SNP', 7: 'Ind'}",0.24837496871926337,0.4461511908871246,0.479979288919572,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Ind',), 1: ('Con', 'Lab', 'Ind', 'Ind', 'SNP', 'Ind')}",0.29754918881601655,0.20581636175353837,0.2418952871185614,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Con', 'Ind', 'Lab', 'Ind', 'Ind', 'Ind')}",0.8260269244045564,0.044643884478195825,0.24813737029476982
32,scot-elex/7_cands\argyll_bute_2017_ward3.csv,7,"{1: 'Lab', 2: 'Ind', 3: 'Ind', 4: 'Con', 5: 'Gr', 6: 'Ind', 7: 'SNP'}",0.32700140718376225,0.03583308134260659,0.2730571514968249,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('SNP',), 1: ('Lab', 'Ind', 'Ind', 'Con', 'Gr', 'Ind')}",0.30450559419413364,0.20028222961395,0.32145949929934814,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'Ind', 'Ind', 'Gr', 'Ind', 'SNP')}",0.8442697308739039,0.04132647918556597,0.2926278278121436
33,scot-elex/7_cands\argyll_bute_2017_ward8.csv,7,"{1: 'SNP', 2: 'Ind', 3: 'SNP', 4: 'Ind', 5: 'Ind', 6: 'Ind', 7: 'Con'}",0.37421976220171577,0.031489705288655634,0.10213968510294712,"{0: (1, 3), 1: (2, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Ind', 'Ind', 'Ind', 'Ind', 'Con')}",0.268873637464675,0.20833669761808618,0.37150553544805925,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'SNP', 'Ind', 'Ind', 'Ind', 'Con')}",0.7876463463867581,0.04871484322433049,0.35360211102024697
34,scot-elex/7_cands\argyll_bute_2017_ward9.csv,7,"{1: 'Ind', 2: 'Ind', 3: 'Lab', 4: 'LD', 5: 'Ind', 6: 'Con', 7: 'SNP'}",0.30550455619804706,0.016790490341753343,0.2786032689450223,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('Con',), 1: ('Ind', 'Ind', 'Lab', 'LD', 'Ind', 'SNP')}",0.336998514115899,0.19474987617632497,0.30083465550063804,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('SNP',), 1: ('Ind', 'Ind', 'Lab', 'LD', 'Ind', 'Con')}",0.9060921248142645,0.024269440316988612,0.30816132364283055
35,scot-elex/7_cands\argyll_bute_2022_ward10.csv,7,"{1: 'Ind', 2: 'Gr', 3: 'LD', 4: 'Lab', 5: 'SNP', 6: 'Con', 7: 'Con'}",0.46372294206200865,0.030656194578160628,0.22130732201672157,"{0: (6, 7), 1: (1, 2, 3, 4, 5)}","{0: ('Con', 'Con'), 1: ('Ind', 'Gr', 'LD', 'Lab', 'SNP')}",0.3506460602989612,0.1813149227261211,0.4595416140238079,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Gr', 'LD', 'Lab', 'Con', 'Con')}",0.8626805168482392,0.03601891732117217,0.3939808758855809
36,scot-elex/7_cands\argyll_bute_2022_ward6.csv,7,"{1: 'SNP', 2: 'Lab', 3: 'SNP', 4: 'Con', 5: 'ISP', 6: 'LD', 7: 'Ind'}",0.5196076974394204,0.01693622215440952,0.18690875801037535,"{0: (1, 3), 1: (2, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'ISP', 'LD', 'Ind')}",0.36740921574610924,0.1735428745804089,0.5154225403881587,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Lab', 'SNP', 'ISP', 'LD', 'Ind')}",0.8623741226731767,0.0351947919845387,0.40089371163386034
37,scot-elex/7_cands\argyll_bute_2022_ward7.csv,7,"{1: 'Ind', 2: 'SNP', 3: 'Con', 4: 'Ind', 5: 'LD', 6: 'Lab', 7: 'SFP'}",0.36824448795776693,0.013621503814021068,0.013621503814021068,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Con', 'Ind', 'LD', 'Lab', 'SFP')}",0.4489647657101344,0.15782782419179073,0.36743870268798645,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Con', 'Ind', 'LD', 'Lab', 'SFP')}",0.8725027243007628,0.03045162852645598,0.36743870268798645
38,scot-elex/7_cands\argyll_bute_2022_ward9.csv,7,"{1: 'Con', 2: 'Ind', 3: 'Ind', 4: 'Ind', 5: 'LD', 6: 'SNP', 7: 'Lab'}",0.3162822244866995,0.01235146966854284,0.01235146966854284,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Con', 'Ind', 'Ind', 'Ind', 'LD', 'Lab')}",0.31050656660412757,0.19535647279549712,0.3139567429760315,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Con', 'Ind', 'Ind', 'Ind', 'LD', 'Lab')}",0.8696060037523452,0.03387533875338754,0.3139567429760315
39,scot-elex/7_cands\clackmannanshire_2012_ward1.csv,7,"{1: 'Ind', 2: 'Con', 3: 'Lab', 4: 'SNP', 5: 'SNP', 6: 'SNP', 7: 'Lab'}",0.5542748380073569,0.09004369538077403,0.49235330836454433,"{0: (3, 7), 1: (1, 2, 4, 5, 6)}","{0: ('Lab', 'Lab'), 1: ('Ind', 'Con', 'SNP', 'SNP', 'SNP')}",0.37796504369538075,0.16705680399500622,0.5265379542984343,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'Lab', 'SNP', 'SNP', 'SNP', 'Lab')}",0.8726591760299626,0.03802538493549732,0.24310791755127253
40,scot-elex/7_cands\clackmannanshire_2017_ward4.csv,7,"{1: 'LD', 2: 'Con', 3: 'Lab', 4: 'SNP', 5: 'SNP', 6: 'Gr', 7: 'Lab'}",0.45750550350622016,0.02774769897130482,0.27138603140227396,"{0: (4, 5), 1: (1, 2, 3, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('LD', 'Con', 'Lab', 'Gr', 'Lab')}",0.34759068760151596,0.18812939902544693,0.4512707882919542,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Lab', 'SNP', 'SNP', 'Gr', 'Lab')}",0.8776394152680022,0.03650063165493594,0.3335992962030767
41,scot-elex/7_cands\clackmannanshire_2022_ward1.csv,7,"{1: 'SNP', 2: 'Con', 3: 'SNP', 4: 'Lab', 5: 'LD', 6: 'Gr', 7: 'Lab'}",0.5252515707832853,0.032802635190776835,0.2621465824869613,"{0: (1, 3), 1: (2, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Con', 'Lab', 'LD', 'Gr', 'Lab')}",0.4098270656052704,0.16336810321163897,0.5160031711026247,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'SNP', 'Lab', 'LD', 'Gr', 'Lab')}",0.8847104035135877,0.03463262878579923,0.3505899421192481
42,scot-elex/7_cands\clackmannanshire_2022_ward3.csv,7,"{1: 'SNP', 2: 'Gr', 3: 'Lab', 4: 'Con', 5: 'SNP', 6: 'Lab', 7: 'Lab'}",0.5557308873200733,0.027893422148209824,0.335970024979184,"{0: (1, 5), 1: (2, 3, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Gr', 'Lab', 'Con', 'Lab', 'Lab')}",0.38884263114071604,0.15360116569525376,0.5479976947619701,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Gr', 'Lab', 'SNP', 'Lab', 'Lab')}",0.9121565362198168,0.030391340549542043,0.2861503115593861
43,scot-elex/7_cands\clackmannanshire_2022_ward4.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'SNP', 4: 'Con', 5: 'Gr', 6: 'API', 7: 'Ind'}",0.46192593434005247,0.031028135682356035,0.22771496187220616,"{0: (2, 3), 1: (1, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'Gr', 'API', 'Ind')}",0.31659216408098867,0.2026426505390482,0.45336215441167776,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'SNP', 'SNP', 'Gr', 'API', 'Ind')}",0.8456481724953984,0.03878516960294501,0.37023022132267824
44,scot-elex/7_cands\clackmannanshire_2022_ward5.csv,7,"{1: 'Ind', 2: 'Con', 3: 'Con', 4: 'SNP', 5: 'Lab', 6: 'LD', 7: 'Gr'}",0.49588974387325324,0.027752639517345398,0.18355957767722472,"{0: (2, 3), 1: (1, 4, 5, 6, 7)}","{0: ('Con', 'Con'), 1: ('Ind', 'SNP', 'Lab', 'LD', 'Gr')}",0.38250377073906483,0.17604826546003008,0.4877842259763696,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('SNP',), 1: ('Ind', 'Con', 'Con', 'Lab', 'LD', 'Gr')}",0.8708898944193062,0.03157365510306686,0.4213204648642331
45,scot-elex/7_cands\dumgal_2012_ward11.csv,7,"{1: 'LD', 2: 'Con', 3: 'Lab', 4: 'Lab', 5: 'Con', 6: 'Ind', 7: 'SNP'}",0.3872830714750955,0.04761381130415659,0.22729272047503848,"{0: (3, 4), 1: (1, 2, 5, 6, 7)}","{0: ('Lab', 'Lab'), 1: ('LD', 'Con', 'Con', 'Ind', 'SNP')}",0.29447987684187377,0.21017154167583052,0.38191479560177066,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Lab', 'Lab', 'Con', 'Ind', 'SNP')}",0.8016274466681328,0.05630085770837921,0.35968122330169106
46,scot-elex/7_cands\dumgal_2012_ward12.csv,7,"{1: 'Gr', 2: 'Lab', 3: 'Con', 4: 'Con', 5: 'Con', 6: 'SNP', 7: 'LD'}",0.42253558483467335,0.04299953639313862,0.30980528511821975,"{0: (3, 4, 5), 1: (1, 2, 6, 7)}","{0: ('Con', 'Con', 'Con'), 1: ('Gr', 'Lab', 'SNP', 'LD')}",0.28280018544274454,0.21407046824292983,0.4213654613591459,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('Gr', 'Lab', 'Con', 'Con', 'Con', 'LD')}",0.8025034770514604,0.05308298562818728,0.2826502945745471
47,scot-elex/7_cands\dumgal_2012_ward5.csv,7,"{1: 'Con', 2: 'SNP', 3: 'LD', 4: 'Ind', 5: 'Lab', 6: 'Gr', 7: 'Con'}",0.3988169883385663,0.06500898741761534,0.23007789095266626,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'LD', 'Ind', 'Lab', 'Gr', 'Con')}",0.2813061713600959,0.20104353904533634,0.3850515362180449,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Con', 'LD', 'Ind', 'Lab', 'Gr', 'Con')}",0.8136608747753146,0.048981426003595036,0.33135897059980446
48,scot-elex/7_cands\dumgal_2017_ward10.csv,7,"{1: 'LD', 2: 'Con', 3: 'Lab', 4: 'SNP', 5: 'Libtn', 6: 'Lab', 7: 'Ind'}",0.31496234568172204,0.03835696251699359,0.358613322975335,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Lab', 'SNP', 'Libtn', 'Lab', 'Ind')}",0.34686346863468637,0.19502168705897568,0.3139942369482019,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('SNP',), 1: ('LD', 'Con', 'Lab', 'Libtn', 'Lab', 'Ind')}",0.8634686346863468,0.037483006409011484,0.29570198581424845
49,scot-elex/7_cands\dumgal_2017_ward5.csv,7,"{1: 'Con', 2: 'SNP', 3: 'Ind', 4: 'SNP', 5: 'Ind', 6: 'Gr', 7: 'Lab'}",0.43804167648437903,0.20047337278106508,0.20047337278106508,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Ind', 'SNP', 'Ind', 'Gr', 'Lab')}",0.4447337278106509,0.1594871794871795,0.37522861054372536,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Ind', 'SNP', 'Ind', 'Gr', 'Lab')}",0.8428402366863905,0.03980276134122294,0.37522861054372536
50,scot-elex/7_cands\dumgal_2017_ward6.csv,7,"{1: 'Con', 2: 'SNP', 3: 'Ind', 4: 'SNP', 5: 'Gr', 6: 'Lab', 7: 'Lab'}",0.44770638924185735,0.28422548555187116,0.28422548555187116,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Ind', 'SNP', 'Gr', 'Lab', 'Lab')}",0.3844149692089057,0.17965419232591193,0.35829492379421274,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Ind', 'SNP', 'Gr', 'Lab', 'Lab')}",0.8898626243486499,0.03237012474340754,0.35829492379421274
51,scot-elex/7_cands\dumgal_2022_ward1.csv,7,"{1: 'Gr', 2: 'SNP', 3: 'Con', 4: 'Con', 5: 'Lab', 6: 'Ind', 7: 'Ind'}",0.43835015833057017,0.07600692940666956,0.23570809874404505,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'SNP', 'Con', 'Lab', 'Ind', 'Ind')}",0.3458207016024253,0.1823300129926377,0.4190879101102525,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Gr', 'Con', 'Con', 'Lab', 'Ind', 'Ind')}",0.8618449545257687,0.038761368557817255,0.3800444522753882
